"step","outlet_flow"
97000.0,1.3429863452911377
98000.0,1.3493850231170654
99000.0,1.3475854396820068
100000.0,1.3469946384429932
101000.0,1.340880274772644
102000.0,1.3413028717041016
103000.0,1.3478385210037231
104000.0,1.34440016746521
105000.0,1.3294005393981934
106000.0,1.3390700817108154
107000.0,1.3391717672348022
108000.0,1.342553734779358
109000.0,1.345834732055664
110000.0,1.3466925621032715
111000.0,1.3487701416015625
112000.0,1.3468446731567383
113000.0,1.3506476879119873
114000.0,1.3444815874099731
115000.0,1.3506579399108887
116000.0,1.347414493560791
117000.0,1.3463053703308105
118000.0,1.3457847833633423
119000.0,1.3455264568328857
120000.0,1.3417998552322388
121000.0,1.3439215421676636
122000.0,1.3454034328460693
123000.0,1.348768711090088
124000.0,1.3505545854568481
125000.0,1.3464103937149048
126000.0,1.3446531295776367
127000.0,1.3433889150619507
128000.0,1.3474420309066772
129000.0,1.3424456119537354
130000.0,1.3500157594680786
131000.0,1.341568946838379
132000.0,1.3476104736328125
133000.0,1.3477845191955566
134000.0,1.3480923175811768
135000.0,1.3441481590270996
136000.0,1.3481560945510864
137000.0,1.3495808839797974
138000.0,1.3469951152801514
139000.0,1.3379054069519043
140000.0,1.3480041027069092
141000.0,1.351355791091919
142000.0,1.3469228744506836
143000.0,1.3476240634918213
144000.0,1.3470467329025269
145000.0,1.3471887111663818
146000.0,1.3472909927368164
147000.0,1.3476325273513794
148000.0,1.3458714485168457
149000.0,1.346177101135254
150000.0,1.347261905670166
151000.0,1.34749174118042
152000.0,1.3507440090179443
153000.0,1.3494489192962646
154000.0,1.344436526298523
155000.0,1.347750186920166
156000.0,1.3466322422027588
157000.0,1.3481124639511108
158000.0,1.3468217849731445
159000.0,1.3465460538864136
160000.0,1.3442835807800293
161000.0,1.3474843502044678
162000.0,1.3478193283081055
163000.0,1.344617486000061
164000.0,1.3493907451629639
165000.0,1.347769856452942
166000.0,1.3430407047271729
167000.0,1.3525559902191162
168000.0,1.3460443019866943
169000.0,1.346885085105896
170000.0,1.3466529846191406
171000.0,1.3503646850585938
172000.0,1.3480803966522217
173000.0,1.3469293117523193
174000.0,1.3479639291763306
175000.0,1.3449467420578003
176000.0,1.3473620414733887
177000.0,1.346595048904419
178000.0,1.3477230072021484
179000.0,1.3461294174194336
180000.0,1.3462382555007935
181000.0,1.3474500179290771
182000.0,1.3468947410583496
183000.0,1.3473050594329834
184000.0,1.3453948497772217
185000.0,1.3465845584869385
186000.0,1.346855640411377
187000.0,1.3498141765594482
188000.0,1.3464151620864868
189000.0,1.345409631729126
190000.0,1.3493373394012451
191000.0,1.3457348346710205
192000.0,1.3490831851959229
193000.0,1.3483880758285522
194000.0,1.3462750911712646
195000.0,1.3448944091796875
196000.0,1.347463846206665
197000.0,1.3457032442092896
198000.0,1.3455729484558105
199000.0,1.3472497463226318
200000.0,1.346832036972046
201000.0,1.3500478267669678
202000.0,1.3487861156463623
203000.0,1.3464305400848389
204000.0,1.3449177742004395
205000.0,1.3443865776062012
206000.0,1.3476258516311646
207000.0,1.3455661535263062
208000.0,1.3467068672180176
209000.0,1.3411785364151
210000.0,1.3431334495544434
211000.0,1.3441516160964966
212000.0,1.3450233936309814
213000.0,1.347182035446167
214000.0,1.3454047441482544
215000.0,1.3415844440460205
216000.0,1.341768741607666
217000.0,1.3470855951309204
218000.0,1.349482774734497
219000.0,1.34071683883667
220000.0,1.342395305633545
221000.0,1.33791184425354
222000.0,1.3412483930587769
223000.0,1.3402049541473389
224000.0,1.3407635688781738
225000.0,1.3433666229248047
226000.0,1.3407957553863525
227000.0,1.3383173942565918
228000.0,1.3374536037445068
229000.0,1.3419532775878906
230000.0,1.3448309898376465
231000.0,1.3369450569152832
232000.0,1.3378515243530273
233000.0,1.33414888381958
234000.0,1.338165044784546
235000.0,1.3402607440948486
236000.0,1.339712142944336
237000.0,1.3417205810546875
238000.0,1.337116003036499
239000.0,1.3383432626724243
240000.0,1.3352628946304321
241000.0,1.341392993927002
242000.0,1.3348333835601807
243000.0,1.333552360534668
244000.0,1.3370099067687988
245000.0,1.3355096578598022
246000.0,1.336775541305542
247000.0,1.337012767791748
248000.0,1.3353872299194336
249000.0,1.3360257148742676
250000.0,1.3354816436767578
251000.0,1.3356261253356934
252000.0,1.3372365236282349
253000.0,1.337181568145752
254000.0,1.3333582878112793
255000.0,1.3386025428771973
256000.0,1.3323276042938232
257000.0,1.3323404788970947
258000.0,1.3325178623199463
259000.0,1.3374748229980469
260000.0,1.3330128192901611
261000.0,1.3351824283599854
262000.0,1.3316243886947632
263000.0,1.3386962413787842
264000.0,1.3353326320648193
265000.0,1.334875226020813
266000.0,1.3346445560455322
267000.0,1.33420991897583
268000.0,1.3369700908660889
269000.0,1.3377944231033325
270000.0,1.3355059623718262
271000.0,1.3401281833648682
272000.0,1.3365130424499512
273000.0,1.3360364437103271
274000.0,1.3365821838378906
275000.0,1.332410216331482
276000.0,1.335871934890747
277000.0,1.3384666442871094
278000.0,1.3354997634887695
279000.0,1.3308875560760498
280000.0,1.334047555923462
281000.0,1.3382164239883423
282000.0,1.3360967636108398
283000.0,1.3341997861862183
284000.0,1.3330886363983154
285000.0,1.3337184190750122
286000.0,1.3346105813980103
287000.0,1.3359962701797485
288000.0,1.3302953243255615
289000.0,1.3330129384994507
290000.0,1.3323447704315186
291000.0,1.3358453512191772
292000.0,1.3347947597503662
293000.0,1.3346507549285889
294000.0,1.332118034362793
295000.0,1.3366726636886597
296000.0,1.345973014831543
297000.0,1.3486236333847046
298000.0,1.3480584621429443
299000.0,1.3484935760498047
300000.0,1.346517562866211
301000.0,1.346489429473877
302000.0,1.3449292182922363
303000.0,1.3446063995361328
304000.0,1.3429863452911377
305000.0,1.3409156799316406
306000.0,1.3399074077606201
307000.0,1.3415788412094116
308000.0,1.3379266262054443
309000.0,1.3390461206436157
310000.0,1.3368033170700073
311000.0,1.3377022743225098
312000.0,1.3379764556884766
313000.0,1.336718201637268
314000.0,1.3363134860992432
315000.0,1.3381531238555908
316000.0,1.3380017280578613
317000.0,1.3356411457061768
318000.0,1.3355754613876343
319000.0,1.3331670761108398
320000.0,1.3328492641448975
321000.0,1.3340864181518555
322000.0,1.3344402313232422
323000.0,1.3338537216186523
324000.0,1.3333301544189453
325000.0,1.3349847793579102
326000.0,1.3328349590301514
327000.0,1.3324815034866333
328000.0,1.3330477476119995
329000.0,1.3343229293823242
330000.0,1.3330724239349365
331000.0,1.3330870866775513
332000.0,1.3322186470031738
333000.0,1.3319752216339111
334000.0,1.332458734512329
335000.0,1.331845998764038
336000.0,1.3328932523727417
337000.0,1.3318291902542114
338000.0,1.3325961828231812
339000.0,1.3302826881408691
340000.0,1.3315315246582031
341000.0,1.3323771953582764
342000.0,1.334567904472351
343000.0,1.3328886032104492
344000.0,1.3332104682922363
345000.0,1.3345484733581543
346000.0,1.334306001663208
347000.0,1.3324329853057861
348000.0,1.3356249332427979
349000.0,1.331338882446289
350000.0,1.3327959775924683
351000.0,1.3321150541305542
352000.0,1.3341549634933472
353000.0,1.332136631011963
354000.0,1.3329483270645142
355000.0,1.3333659172058105
356000.0,1.3317680358886719
357000.0,1.3323593139648438
358000.0,1.333834171295166
359000.0,1.3324189186096191
360000.0,1.331821084022522
361000.0,1.3312997817993164
362000.0,1.3323725461959839
363000.0,1.3318908214569092
364000.0,1.3325741291046143
365000.0,1.329322338104248
366000.0,1.3326480388641357
367000.0,1.331486463546753
368000.0,1.3324110507965088
369000.0,1.3329076766967773
370000.0,1.3306500911712646
371000.0,1.3322086334228516
372000.0,1.3323545455932617
373000.0,1.3303561210632324
374000.0,1.332341194152832
375000.0,1.3309738636016846
376000.0,1.3323328495025635
377000.0,1.3311772346496582
378000.0,1.3322815895080566
379000.0,1.3304991722106934
380000.0,1.3307011127471924
381000.0,1.330668568611145
382000.0,1.3311231136322021
383000.0,1.332253098487854
384000.0,1.3311738967895508
385000.0,1.332250714302063
386000.0,1.332219123840332
387000.0,1.3316144943237305
388000.0,1.3320810794830322
389000.0,1.331892490386963
390000.0,1.3319401741027832
391000.0,1.3323087692260742
392000.0,1.331181526184082
393000.0,1.3305027484893799
394000.0,1.3328081369400024
395000.0,1.3337584733963013
396000.0,1.3302679061889648
397000.0,1.3314118385314941
398000.0,1.3322064876556396
399000.0,1.331827998161316
400000.0,1.3309495449066162
401000.0,1.332046627998352
402000.0,1.3308494091033936
403000.0,1.3331928253173828
404000.0,1.3315740823745728
405000.0,1.331356406211853
406000.0,1.3324474096298218
407000.0,1.331556797027588
408000.0,1.3333096504211426
409000.0,1.3317826986312866
410000.0,1.3296853303909302
411000.0,1.332360029220581
412000.0,1.330730676651001
413000.0,1.3302688598632812
414000.0,1.3309224843978882
415000.0,1.3315646648406982
416000.0,1.3321906328201294
417000.0,1.3309646844863892
418000.0,1.3306761980056763
419000.0,1.3326754570007324
420000.0,1.3316283226013184
421000.0,1.3316031694412231
422000.0,1.3320512771606445
423000.0,1.3312406539916992
424000.0,1.3301931619644165
425000.0,1.3316599130630493
426000.0,1.331660509109497
427000.0,1.3297948837280273
428000.0,1.331983208656311
429000.0,1.3342238664627075
430000.0,1.332197904586792
431000.0,1.3310186862945557
432000.0,1.3311657905578613
433000.0,1.3326733112335205
434000.0,1.3296692371368408
435000.0,1.3303134441375732
436000.0,1.33065664768219
437000.0,1.3320406675338745
438000.0,1.3316733837127686
439000.0,1.3312864303588867
440000.0,1.3319629430770874
441000.0,1.3324954509735107
442000.0,1.3303157091140747
443000.0,1.331120491027832
444000.0,1.3306238651275635
445000.0,1.3324987888336182
446000.0,1.3298659324645996
447000.0,1.3315733671188354
448000.0,1.3303966522216797
449000.0,1.3311259746551514
450000.0,1.331543207168579
451000.0,1.330487608909607
452000.0,1.3299509286880493
453000.0,1.3305158615112305
454000.0,1.33011794090271
455000.0,1.332226037979126
456000.0,1.3298019170761108
457000.0,1.3309262990951538
458000.0,1.3309582471847534
459000.0,1.330345630645752
460000.0,1.3288099765777588
461000.0,1.3314414024353027
462000.0,1.3309931755065918
463000.0,1.3318982124328613
464000.0,1.3326690196990967
465000.0,1.3308331966400146
466000.0,1.3315300941467285
467000.0,1.3304333686828613
468000.0,1.332197666168213
469000.0,1.3305284976959229
470000.0,1.3309818506240845
471000.0,1.3308074474334717
472000.0,1.3304016590118408
473000.0,1.330263614654541
474000.0,1.331408977508545
475000.0,1.3303791284561157
476000.0,1.3314807415008545
477000.0,1.3313815593719482
478000.0,1.331671118736267
479000.0,1.3314791917800903
480000.0,1.3305997848510742
481000.0,1.3305213451385498
482000.0,1.3309458494186401
483000.0,1.3310014009475708
484000.0,1.33133864402771
485000.0,1.3321137428283691
486000.0,1.331491231918335
487000.0,1.3317465782165527
488000.0,1.331308364868164
489000.0,1.3306549787521362
490000.0,1.3310778141021729
491000.0,1.3311965465545654
492000.0,1.329962968826294
493000.0,1.3316810131072998
494000.0,1.3318641185760498
495000.0,1.3307820558547974
496000.0,1.3315463066101074
497000.0,1.3313846588134766
498000.0,1.3306524753570557
499000.0,1.3321925401687622
500000.0,1.3322556018829346
