"step","upsteramPressureTot_Re1213"
206000.0,3.532787322998047
208000.0,3.529829502105713
210000.0,3.5318543910980225
212000.0,3.5338034629821777
214000.0,3.5318751335144043
216000.0,3.533048152923584
218000.0,3.5305590629577637
220000.0,3.533283233642578
222000.0,3.531862258911133
224000.0,3.531689167022705
226000.0,3.5317349433898926
228000.0,3.5319371223449707
230000.0,3.5317578315734863
232000.0,3.5318682193756104
234000.0,3.530359983444214
236000.0,3.530456066131592
238000.0,3.532235860824585
240000.0,3.531602382659912
242000.0,3.531261920928955
244000.0,3.53298282623291
246000.0,3.531174421310425
248000.0,3.5319416522979736
250000.0,3.5297229290008545
252000.0,3.5305068492889404
254000.0,3.5319676399230957
256000.0,3.5307741165161133
258000.0,3.532773017883301
260000.0,3.532222270965576
262000.0,3.531116247177124
264000.0,3.531068801879883
266000.0,3.5314600467681885
268000.0,3.530820369720459
270000.0,3.5326218605041504
272000.0,3.5326623916625977
274000.0,3.5308237075805664
276000.0,3.531188488006592
278000.0,3.5318851470947266
280000.0,3.5305986404418945
282000.0,3.531994342803955
284000.0,3.531663417816162
286000.0,3.5304007530212402
288000.0,3.5316414833068848
290000.0,3.531970262527466
292000.0,3.531566619873047
294000.0,3.5314035415649414
296000.0,3.5309910774230957
298000.0,3.5319714546203613
300000.0,3.53104305267334
302000.0,3.5314583778381348
304000.0,3.531905174255371
306000.0,3.531583309173584
308000.0,3.530714988708496
310000.0,3.5321178436279297
312000.0,3.5313100814819336
314000.0,3.5312352180480957
316000.0,3.531313419342041
318000.0,3.531224250793457
320000.0,3.5305402278900146
322000.0,3.53197979927063
324000.0,3.531515598297119
326000.0,3.5312626361846924
328000.0,3.5314903259277344
330000.0,3.531588554382324
332000.0,3.5315258502960205
334000.0,3.5318572521209717
336000.0,3.5313644409179688
338000.0,3.531494617462158
340000.0,3.531437873840332
342000.0,3.531658172607422
344000.0,3.5316028594970703
346000.0,3.53086519241333
348000.0,3.5315968990325928
350000.0,3.5314817428588867
352000.0,3.5315141677856445
354000.0,3.5316309928894043
356000.0,3.531153678894043
358000.0,3.5315513610839844
360000.0,3.531625986099243
362000.0,3.5312373638153076
364000.0,3.53128719329834
366000.0,3.5311524868011475
368000.0,3.5318219661712646
370000.0,3.5316925048828125
372000.0,3.530815362930298
374000.0,3.5314109325408936
376000.0,3.531829357147217
378000.0,3.5316829681396484
380000.0,3.531287908554077
382000.0,3.5319104194641113
384000.0,3.5313215255737305
386000.0,3.531708240509033
388000.0,3.5311169624328613
390000.0,3.5313282012939453
392000.0,3.531203269958496
394000.0,3.5313310623168945
396000.0,3.531951427459717
398000.0,3.5315463542938232
400000.0,3.5317420959472656
402000.0,3.531364917755127
404000.0,3.5314626693725586
406000.0,3.5316739082336426
408000.0,3.5308854579925537
410000.0,3.531608819961548
412000.0,3.531797409057617
414000.0,3.5314037799835205
416000.0,3.5313260555267334
418000.0,3.531205654144287
420000.0,3.5311484336853027
422000.0,3.5314221382141113
424000.0,3.5309088230133057
426000.0,3.5312492847442627
428000.0,3.531238555908203
430000.0,3.5314345359802246
432000.0,3.531705856323242
434000.0,3.531330108642578
436000.0,3.5311994552612305
438000.0,3.5315489768981934
440000.0,3.531680107116699
442000.0,3.530932664871216
444000.0,3.5313720703125
446000.0,3.5311996936798096
448000.0,3.5311264991760254
450000.0,3.531374931335449
452000.0,3.531338930130005
454000.0,3.531473159790039
456000.0,3.5311858654022217
458000.0,3.5315754413604736
460000.0,3.53125262260437
462000.0,3.531388521194458
464000.0,3.5312492847442627
466000.0,3.531414031982422
468000.0,3.5312914848327637
470000.0,3.5313520431518555
472000.0,3.531191110610962
474000.0,3.5315916538238525
476000.0,3.531229019165039
478000.0,3.531531810760498
480000.0,3.5315918922424316
482000.0,3.531534194946289
484000.0,3.5312857627868652
486000.0,3.531161308288574
488000.0,3.5313100814819336
490000.0,3.5315933227539062
492000.0,3.531529426574707
494000.0,3.5314483642578125
496000.0,3.5314154624938965
498000.0,3.5314512252807617
500000.0,3.531592845916748
