"step","inlet_flow"
84000.0,1.3784856796264648
85000.0,1.3767213821411133
86000.0,1.379023790359497
87000.0,1.375354290008545
88000.0,1.3752585649490356
89000.0,1.3750545978546143
90000.0,1.3743679523468018
91000.0,1.3767197132110596
92000.0,1.3777263164520264
93000.0,1.3747131824493408
94000.0,1.3773330450057983
95000.0,1.3778443336486816
96000.0,1.3763514757156372
97000.0,1.3775402307510376
98000.0,1.3761646747589111
99000.0,1.379294514656067
100000.0,1.3778069019317627
101000.0,1.378483533859253
102000.0,1.3773109912872314
103000.0,1.3767540454864502
104000.0,1.3798478841781616
105000.0,1.376628041267395
106000.0,1.3767962455749512
107000.0,1.3769105672836304
108000.0,1.3754990100860596
109000.0,1.3754615783691406
110000.0,1.3754851818084717
111000.0,1.3769327402114868
112000.0,1.3787494897842407
113000.0,1.3781607151031494
114000.0,1.3762723207473755
115000.0,1.3765528202056885
116000.0,1.3770999908447266
117000.0,1.3772192001342773
118000.0,1.3708311319351196
119000.0,1.3767364025115967
120000.0,1.3766727447509766
121000.0,1.3779221773147583
122000.0,1.3764418363571167
123000.0,1.375749111175537
124000.0,1.379002332687378
