"Points:0","Points:1","Points:2","Pressure","Velocity:0","Velocity:1"
8.21598411e-01, 1.30666256e-01, 0.00000000e+00, 1.35285795e+00, 3.48203206e+00, 1.06555223e-01
9.01540279e-01, 1.30678535e-01, 0.00000000e+00, 1.39410233e+00, 3.46413732e+00, 1.09393388e-01
1.08194327e+00, 1.30952254e-01, 0.00000000e+00, 1.49908495e+00, 3.42200804e+00, 9.92525965e-02
1.30236995e+00, 1.30664274e-01, 0.00000000e+00, 1.60103500e+00, 3.37679482e+00, 7.13502914e-02
9.81490254e-01, 1.30771145e-01, 0.00000000e+00, 1.44078600e+00, 3.44516516e+00, 1.07243732e-01
1.32235754e+00, 1.30662456e-01, 0.00000000e+00, 1.60800159e+00, 3.37336826e+00, 6.86594024e-02
8.41582477e-01, 1.30663991e-01, 0.00000000e+00, 1.36229265e+00, 3.47777843e+00, 1.07797071e-01
1.82312775e+00, 9.60242599e-02, 0.00000000e+00, 1.67283726e+00, 2.99262619e+00, 1.63467675e-02
1.80313301e+00, 9.60242599e-02, 0.00000000e+00, 1.67270947e+00, 2.99719858e+00, 1.72202960e-02
1.81312835e+00, 1.13341950e-01, 0.00000000e+00, 1.67524660e+00, 3.19225097e+00, 1.99472271e-02
1.86311734e+00, 9.60242599e-02, 0.00000000e+00, 1.67252386e+00, 2.98388958e+00, 1.47631560e-02
1.84312260e+00, 9.60242599e-02, 0.00000000e+00, 1.67277336e+00, 2.98819160e+00, 1.55287059e-02
1.85310972e+00, 1.13340795e-01, 0.00000000e+00, 1.67482746e+00, 3.18658066e+00, 1.81291848e-02
1.34234238e+00, 9.60242599e-02, 0.00000000e+00, 1.60056281e+00, 3.14789414e+00, 5.67153096e-02
1.38233197e+00, 9.60242599e-02, 0.00000000e+00, 1.61307454e+00, 3.13138533e+00, 5.18069565e-02
1.36233723e+00, 9.60242599e-02, 0.00000000e+00, 1.60698354e+00, 3.13957548e+00, 5.42375073e-02
1.37232745e+00, 1.13347724e-01, 0.00000000e+00, 1.61657655e+00, 3.28030825e+00, 5.86299635e-02
1.42232168e+00, 9.60242599e-02, 0.00000000e+00, 1.62427258e+00, 3.11542749e+00, 4.71125618e-02
1.40232682e+00, 9.60242599e-02, 0.00000000e+00, 1.61883724e+00, 3.12333345e+00, 4.94300723e-02
1.41230834e+00, 1.13358498e-01, 0.00000000e+00, 1.62782955e+00, 3.27042389e+00, 5.36911860e-02
1.46231186e+00, 9.60242599e-02, 0.00000000e+00, 1.63416362e+00, 3.10008478e+00, 4.26757485e-02
1.44231641e+00, 9.60242599e-02, 0.00000000e+00, 1.62938106e+00, 3.10767555e+00, 4.48595509e-02
1.45229554e+00, 1.13386817e-01, 0.00000000e+00, 1.63772345e+00, 3.26101851e+00, 4.89878990e-02
1.50234067e+00, 9.60242599e-02, 0.00000000e+00, 1.64277065e+00, 3.08539915e+00, 3.85284498e-02
1.48230839e+00, 9.60242599e-02, 0.00000000e+00, 1.63862252e+00, 3.09266138e+00, 4.05650586e-02
1.49232602e+00, 1.13434732e-01, 0.00000000e+00, 1.64628565e+00, 3.25213313e+00, 4.45546210e-02
1.54258907e+00, 9.60242599e-02, 0.00000000e+00, 1.65018296e+00, 3.07134485e+00, 3.46855968e-02
1.52242744e+00, 9.60242599e-02, 0.00000000e+00, 1.64661860e+00, 3.07829523e+00, 3.65682729e-02
1.53251553e+00, 1.13485143e-01, 0.00000000e+00, 1.65357387e+00, 3.24364948e+00, 4.04073894e-02
1.58301115e+00, 9.60242599e-02, 0.00000000e+00, 1.65648508e+00, 3.05794096e+00, 3.11675929e-02
1.56283057e+00, 9.60242599e-02, 0.00000000e+00, 1.65347743e+00, 3.06454515e+00, 3.28823291e-02
1.57289243e+00, 1.13501087e-01, 0.00000000e+00, 1.65970325e+00, 3.23530054e+00, 3.65606733e-02
1.62317514e+00, 9.60242599e-02, 0.00000000e+00, 1.66168380e+00, 3.04532242e+00, 2.79872511e-02
1.60312831e+00, 9.60242599e-02, 0.00000000e+00, 1.65921867e+00, 3.05153298e+00, 2.95372121e-02
1.61314285e+00, 1.13462843e-01, 0.00000000e+00, 1.66475558e+00, 3.22698545e+00, 3.30349058e-02
1.66316926e+00, 9.60242599e-02, 0.00000000e+00, 1.66582561e+00, 3.03346062e+00, 2.51099505e-02
1.64317334e+00, 9.60242599e-02, 0.00000000e+00, 1.66388464e+00, 3.03930330e+00, 2.65129320e-02
1.65319467e+00, 1.13407977e-01, 0.00000000e+00, 1.66876781e+00, 3.21899724e+00, 2.98276283e-02
1.70315886e+00, 9.60242599e-02, 0.00000000e+00, 1.66894281e+00, 3.02229261e+00, 2.25170255e-02
1.68316412e+00, 9.60242599e-02, 0.00000000e+00, 1.66750848e+00, 3.02779126e+00, 2.37781182e-02
1.69318199e+00, 1.13372535e-01, 0.00000000e+00, 1.67175066e+00, 3.21158671e+00, 2.69295797e-02
1.74314857e+00, 9.60242599e-02, 0.00000000e+00, 1.67110634e+00, 3.01178908e+00, 2.02024654e-02
1.72315371e+00, 9.60242599e-02, 0.00000000e+00, 1.67013907e+00, 3.01696014e+00, 2.13256851e-02
1.73316252e+00, 1.13354169e-01, 0.00000000e+00, 1.67377377e+00, 3.20470619e+00, 2.43279412e-02
1.78313816e+00, 9.60242599e-02, 0.00000000e+00, 1.67238331e+00, 3.00191307e+00, 1.81521736e-02
1.76314330e+00, 9.60242599e-02, 0.00000000e+00, 1.67185187e+00, 3.00677490e+00, 1.91453658e-02
1.77314520e+00, 1.13346256e-01, 0.00000000e+00, 1.67491663e+00, 3.19828558e+00, 2.20065191e-02
1.59304571e+00, 1.13487080e-01, 0.00000000e+00, 1.66235948e+00, 3.23112440e+00, 3.47575694e-02
1.63318515e+00, 1.13433942e-01, 0.00000000e+00, 1.66689134e+00, 3.22292423e+00, 3.13919224e-02
1.55269420e+00, 1.13497891e-01, 0.00000000e+00, 1.65677559e+00, 3.23945928e+00, 3.84445339e-02
1.67319143e+00, 1.13387965e-01, 0.00000000e+00, 1.67038524e+00, 3.21522284e+00, 2.83406880e-02
1.43230021e+00, 1.13370270e-01, 0.00000000e+00, 1.63294494e+00, 3.26565790e+00, 5.13075255e-02
1.47230053e+00, 1.13409013e-01, 0.00000000e+00, 1.64216876e+00, 3.25651455e+00, 4.67361547e-02
1.39231777e+00, 1.13351494e-01, 0.00000000e+00, 1.62237453e+00, 3.27531195e+00, 5.61340377e-02
1.71317232e+00, 1.13361545e-01, 0.00000000e+00, 1.67287636e+00, 3.20808387e+00, 2.55926438e-02
1.35233676e+00, 1.13345824e-01, 0.00000000e+00, 1.61043179e+00, 3.28539896e+00, 6.11719191e-02
1.79313695e+00, 1.13343656e-01, 0.00000000e+00, 1.67517817e+00, 3.19522095e+00, 2.09453702e-02
1.83311915e+00, 1.13340542e-01, 0.00000000e+00, 1.67512786e+00, 3.18936729e+00, 1.90092977e-02
1.88311219e+00, 9.60242599e-02, 0.00000000e+00, 1.67209387e+00, 2.97971630e+00, 1.40469782e-02
1.87309968e+00, 1.13342769e-01, 0.00000000e+00, 1.67435408e+00, 3.18388844e+00, 1.73039548e-02
1.75315392e+00, 1.13349319e-01, 0.00000000e+00, 1.67445135e+00, 3.20144248e+00, 2.31332332e-02
1.51239383e+00, 1.13462001e-01, 0.00000000e+00, 1.65008318e+00, 3.24785852e+00, 4.24445942e-02
1.40229726e+00, 1.30683511e-01, 0.00000000e+00, 1.63210022e+00, 3.36073112e+00, 5.82281053e-02
1.72318757e+00, 1.30689308e-01, 0.00000000e+00, 1.67692983e+00, 3.32340121e+00, 2.70714425e-02
1.89309132e+00, 1.13350503e-01, 0.00000000e+00, 1.67370927e+00, 3.18132734e+00, 1.65311396e-02
1.70320380e+00, 1.30707815e-01, 0.00000000e+00, 1.67612839e+00, 3.32525754e+00, 2.84366198e-02
1.38231349e+00, 1.30672649e-01, 0.00000000e+00, 1.62662792e+00, 3.36372662e+00, 6.07694909e-02
1.62318516e+00, 1.30876213e-01, 0.00000000e+00, 1.67053556e+00, 3.33380222e+00, 3.46784890e-02
1.50234091e+00, 1.30880088e-01, 0.00000000e+00, 1.65423691e+00, 3.34771824e+00, 4.64537963e-02
1.66322947e+00, 1.30769789e-01, 0.00000000e+00, 1.67383409e+00, 3.32928491e+00, 3.13953981e-02
1.46226811e+00, 1.30770117e-01, 0.00000000e+00, 1.64640069e+00, 3.35251975e+00, 5.09623513e-02
1.54259253e+00, 1.30979598e-01, 0.00000000e+00, 1.66078973e+00, 3.34321809e+00, 4.22258191e-02
1.58296597e+00, 1.30979404e-01, 0.00000000e+00, 1.66618884e+00, 3.33859468e+00, 3.82926241e-02
1.36232889e+00, 1.30666703e-01, 0.00000000e+00, 1.62079203e+00, 3.36683559e+00, 6.33604228e-02
1.84310448e+00, 1.30648598e-01, 0.00000000e+00, 1.67747211e+00, 3.31385136e+00, 2.03273036e-02
1.64322197e+00, 1.30817100e-01, 0.00000000e+00, 1.67231500e+00, 3.33147955e+00, 3.29952799e-02
1.60310090e+00, 1.30934417e-01, 0.00000000e+00, 1.66849232e+00, 3.33619285e+00, 3.64447981e-02
1.48228812e+00, 1.30820930e-01, 0.00000000e+00, 1.65048468e+00, 3.35005641e+00, 4.86731604e-02
1.52244282e+00, 1.30936742e-01, 0.00000000e+00, 1.65766728e+00, 3.34545612e+00, 4.43040878e-02
1.68321967e+00, 1.30733743e-01, 0.00000000e+00, 1.67510116e+00, 3.32721376e+00, 2.98768766e-02
1.44227004e+00, 1.30730554e-01, 0.00000000e+00, 1.64197993e+00, 3.35512090e+00, 5.33197820e-02
1.74317372e+00, 1.30676270e-01, 0.00000000e+00, 1.67751491e+00, 3.32163382e+00, 2.57786959e-02
1.34234333e+00, 1.30663678e-01, 0.00000000e+00, 1.61458516e+00, 3.37005043e+00, 6.59932494e-02
1.82312012e+00, 1.30650416e-01, 0.00000000e+00, 1.67784822e+00, 3.31527972e+00, 2.12901719e-02
1.86308730e+00, 1.30648270e-01, 0.00000000e+00, 1.67692626e+00, 3.31248116e+00, 1.94232464e-02
1.56278348e+00, 1.30994648e-01, 0.00000000e+00, 1.66362274e+00, 3.34093571e+00, 4.02203687e-02
1.42228198e+00, 1.30702004e-01, 0.00000000e+00, 1.63721538e+00, 3.35785913e+00, 5.57429641e-02
1.78314757e+00, 1.30661353e-01, 0.00000000e+00, 1.67806387e+00, 3.31833458e+00, 2.34024506e-02
1.76316082e+00, 1.30667403e-01, 0.00000000e+00, 1.67789006e+00, 3.31994748e+00, 2.45563798e-02
1.80313468e+00, 1.30654633e-01, 0.00000000e+00, 1.67804658e+00, 3.31677318e+00, 2.23143715e-02
1.88307071e+00, 1.30656078e-01, 0.00000000e+00, 1.67621851e+00, 3.31120634e+00, 1.85757633e-02
1.49227655e+00, 1.48267686e-01, 0.00000000e+00, 1.65893757e+00, 3.40521479e+00, 4.93087694e-02
1.47223699e+00, 1.48177654e-01, 0.00000000e+00, 1.65522492e+00, 3.40658522e+00, 5.16435355e-02
1.61317718e+00, 1.48350552e-01, 0.00000000e+00, 1.67470586e+00, 3.39775658e+00, 3.68684754e-02
1.37232196e+00, 1.47982910e-01, 0.00000000e+00, 1.63138986e+00, 3.41575480e+00, 6.43252432e-02
1.85307980e+00, 1.47932783e-01, 0.00000000e+00, 1.67980862e+00, 3.38835669e+00, 2.06048135e-02
1.45223141e+00, 1.48106173e-01, 0.00000000e+00, 1.65117323e+00, 3.40810966e+00, 5.40488772e-02
1.63324893e+00, 1.48252770e-01, 0.00000000e+00, 1.67637122e+00, 3.39648056e+00, 3.50810140e-02
1.59305334e+00, 1.48439139e-01, 0.00000000e+00, 1.67277253e+00, 3.39907384e+00, 3.87414470e-02
1.51236522e+00, 1.48364469e-01, 0.00000000e+00, 1.66231811e+00, 3.40396595e+00, 4.70447168e-02
1.39229786e+00, 1.47995144e-01, 0.00000000e+00, 1.63689327e+00, 3.41361856e+00, 6.16664737e-02
1.35234559e+00, 1.47974938e-01, 0.00000000e+00, 1.62549829e+00, 3.41802692e+00, 6.70323074e-02
1.83310711e+00, 1.47937298e-01, 0.00000000e+00, 1.68044472e+00, 3.38877964e+00, 2.15750970e-02
1.69325447e+00, 1.48061574e-01, 0.00000000e+00, 1.67982900e+00, 3.39331865e+00, 3.02365646e-02
1.75319052e+00, 1.47983700e-01, 0.00000000e+00, 1.68126297e+00, 3.39099908e+00, 2.61026099e-02
1.55268192e+00, 1.48501232e-01, 0.00000000e+00, 1.66811907e+00, 3.40161443e+00, 4.27368209e-02
1.65327728e+00, 1.48169398e-01, 0.00000000e+00, 1.67777121e+00, 3.39530969e+00, 3.33808810e-02
1.53250217e+00, 1.48449197e-01, 0.00000000e+00, 1.66537309e+00, 3.40278578e+00, 4.48532701e-02
1.57288313e+00, 1.48495361e-01, 0.00000000e+00, 1.67057705e+00, 3.40037274e+00, 4.06978130e-02
1.43224716e+00, 1.48053542e-01, 0.00000000e+00, 1.64677441e+00, 3.40979195e+00, 5.65231778e-02
1.67327499e+00, 1.48106322e-01, 0.00000000e+00, 1.67891860e+00, 3.39425802e+00, 3.17672268e-02
1.71323216e+00, 1.48026824e-01, 0.00000000e+00, 1.68051732e+00, 3.39246535e+00, 2.87840571e-02
1.73321140e+00, 1.48000881e-01, 0.00000000e+00, 1.68099284e+00, 3.39169216e+00, 2.74067484e-02
1.77317286e+00, 1.47970200e-01, 0.00000000e+00, 1.68133295e+00, 3.39036775e+00, 2.48692408e-02
1.33236659e+00, 1.47971436e-01, 0.00000000e+00, 1.61920846e+00, 3.42044020e+00, 6.97801560e-02
1.87305129e+00, 1.47931844e-01, 0.00000000e+00, 1.67901468e+00, 3.38798475e+00, 1.96943972e-02
1.31238770e+00, 1.47970736e-01, 0.00000000e+00, 1.61251199e+00, 3.42299414e+00, 7.25592002e-02
1.41227221e+00, 1.48016989e-01, 0.00000000e+00, 1.64201808e+00, 3.41162825e+00, 5.90636954e-02
1.79315400e+00, 1.47957534e-01, 0.00000000e+00, 1.68121338e+00, 3.38978815e+00, 2.37048808e-02
1.81313264e+00, 1.47944614e-01, 0.00000000e+00, 1.68091488e+00, 3.38925314e+00, 2.26075035e-02
1.48221302e+00, 1.65608689e-01, 0.00000000e+00, 1.66420591e+00, 3.44024229e+00, 5.16568869e-02
1.38232648e+00, 1.65283933e-01, 0.00000000e+00, 1.64222419e+00, 3.44737530e+00, 6.47076964e-02
1.89302504e+00, 1.47955328e-01, 0.00000000e+00, 1.67806566e+00, 3.38773346e+00, 1.88418925e-02
1.46219397e+00, 1.65494129e-01, 0.00000000e+00, 1.66053152e+00, 3.44132948e+00, 5.41259162e-02
1.50228703e+00, 1.65744081e-01, 0.00000000e+00, 1.66754067e+00, 3.43930769e+00, 4.92607206e-02
1.36236262e+00, 1.65270269e-01, 0.00000000e+00, 1.63667381e+00, 3.44930077e+00, 6.75103068e-02
1.62327790e+00, 1.65705323e-01, 0.00000000e+00, 1.68096316e+00, 3.43447113e+00, 3.65831591e-02
1.84308994e+00, 1.65180147e-01, 0.00000000e+00, 1.68305314e+00, 3.43169641e+00, 2.11733468e-02
1.52241623e+00, 1.65884227e-01, 0.00000000e+00, 1.67053902e+00, 3.43849659e+00, 4.69397940e-02
1.64333642e+00, 1.65576756e-01, 0.00000000e+00, 1.68223023e+00, 3.43376350e+00, 3.47766243e-02
1.60316503e+00, 1.65849760e-01, 0.00000000e+00, 1.67942250e+00, 3.43528509e+00, 3.84805873e-02
1.40228903e+00, 1.65305704e-01, 0.00000000e+00, 1.64737141e+00, 3.44560909e+00, 6.19617924e-02
1.86304510e+00, 1.65166259e-01, 0.00000000e+00, 1.68215644e+00, 3.43181396e+00, 2.02005375e-02
1.82313240e+00, 1.65194079e-01, 0.00000000e+00, 1.68379545e+00, 3.43162036e+00, 2.22095437e-02
1.68333089e+00, 1.65415138e-01, 0.00000000e+00, 1.68401647e+00, 3.43272877e+00, 3.14359069e-02
1.42224669e+00, 1.65346146e-01, 0.00000000e+00, 1.65212822e+00, 3.44401312e+00, 5.92804775e-02
1.72327328e+00, 1.65317491e-01, 0.00000000e+00, 1.68492723e+00, 3.43206644e+00, 2.84277871e-02
1.32242346e+00, 1.65258601e-01, 0.00000000e+00, 1.62430620e+00, 3.45363903e+00, 7.32540935e-02
1.76322365e+00, 1.65259659e-01, 0.00000000e+00, 1.68502867e+00, 3.43171406e+00, 2.57246420e-02
1.56280100e+00, 1.66034609e-01, 0.00000000e+00, 1.67555106e+00, 3.43698454e+00, 4.25383374e-02
1.66335011e+00, 1.65481716e-01, 0.00000000e+00, 1.68323970e+00, 3.43318677e+00, 3.30619961e-02
1.44221246e+00, 1.65406525e-01, 0.00000000e+00, 1.65651000e+00, 3.44258451e+00, 5.66672757e-02
1.54259312e+00, 1.65993810e-01, 0.00000000e+00, 1.67320263e+00, 3.43774557e+00, 4.46975343e-02
1.58300447e+00, 1.65972993e-01, 0.00000000e+00, 1.67761517e+00, 3.43614459e+00, 4.04653922e-02
1.70330477e+00, 1.65359244e-01, 0.00000000e+00, 1.68457460e+00, 3.43235397e+00, 2.98923422e-02
1.34239721e+00, 1.65260315e-01, 0.00000000e+00, 1.63070631e+00, 3.45138407e+00, 7.03616515e-02
1.74325037e+00, 1.65282279e-01, 0.00000000e+00, 1.68507540e+00, 3.43184972e+00, 2.70388573e-02
1.78319919e+00, 1.65237531e-01, 0.00000000e+00, 1.68479216e+00, 3.43163276e+00, 2.44827382e-02
1.30245399e+00, 1.65261030e-01, 0.00000000e+00, 1.61746502e+00, 3.45606136e+00, 7.61749223e-02
1.88300049e+00, 1.65173098e-01, 0.00000000e+00, 1.68111074e+00, 3.43201065e+00, 1.92886479e-02
1.80317032e+00, 1.65212706e-01, 0.00000000e+00, 1.68437767e+00, 3.43159723e+00, 2.33116895e-02
1.05164957e+00, 1.48374870e-01, 0.00000000e+00, 1.48721576e+00, 3.47045350e+00, 1.06115848e-01
1.17246735e+00, 1.48182511e-01, 0.00000000e+00, 1.55383885e+00, 3.44535899e+00, 9.20130312e-02
7.91677892e-01, 1.47995874e-01, 0.00000000e+00, 1.33344030e+00, 3.52981997e+00, 1.07277006e-01
1.09201860e+00, 1.48393467e-01, 0.00000000e+00, 1.51092684e+00, 3.46168423e+00, 1.01961724e-01
1.19247842e+00, 1.48130611e-01, 0.00000000e+00, 1.56349587e+00, 3.44167042e+00, 8.93209875e-02
1.03153491e+00, 1.48311451e-01, 0.00000000e+00, 1.47498488e+00, 3.47488832e+00, 1.07900977e-01
1.15242541e+00, 1.48234263e-01, 0.00000000e+00, 1.54375708e+00, 3.44920158e+00, 9.46405530e-02
8.11646521e-01, 1.47984460e-01, 0.00000000e+00, 1.34290206e+00, 3.52575135e+00, 1.09321564e-01
1.11219895e+00, 1.48344681e-01, 0.00000000e+00, 1.52228379e+00, 3.45737791e+00, 9.96382385e-02
1.07181907e+00, 1.48399264e-01, 0.00000000e+00, 1.49921358e+00, 3.46604133e+00, 1.04128219e-01
9.91446674e-01, 1.48172602e-01, 0.00000000e+00, 1.45001686e+00, 3.48398733e+00, 1.10809632e-01
1.21247256e+00, 1.48083806e-01, 0.00000000e+00, 1.57273233e+00, 3.43814397e+00, 8.65776241e-02
9.51472580e-01, 1.48072094e-01, 0.00000000e+00, 1.42475080e+00, 3.49339342e+00, 1.12725720e-01
1.29240489e+00, 1.47976533e-01, 0.00000000e+00, 1.60540080e+00, 3.42570066e+00, 7.53607750e-02
8.71566355e-01, 1.47977397e-01, 0.00000000e+00, 1.37558019e+00, 3.51238394e+00, 1.12954617e-01
9.11521733e-01, 1.48009419e-01, 0.00000000e+00, 1.39971256e+00, 3.50293827e+00, 1.13495268e-01
1.25244129e+00, 1.48010820e-01, 0.00000000e+00, 1.58992016e+00, 3.43158674e+00, 8.09902027e-02
8.31617534e-01, 1.47976086e-01, 0.00000000e+00, 1.35316634e+00, 3.52145767e+00, 1.10936426e-01
1.01146972e+00, 1.48238182e-01, 0.00000000e+00, 1.46256614e+00, 3.47939253e+00, 1.09470516e-01
9.71452117e-01, 1.48116037e-01, 0.00000000e+00, 1.43739128e+00, 3.48865795e+00, 1.11900635e-01
9.31496620e-01, 1.48036674e-01, 0.00000000e+00, 1.41216326e+00, 3.49816275e+00, 1.13264069e-01
8.91545594e-01, 1.47988111e-01, 0.00000000e+00, 1.38748682e+00, 3.50768590e+00, 1.13398716e-01
1.27242565e+00, 1.47988334e-01, 0.00000000e+00, 1.59787226e+00, 3.42855978e+00, 7.81740248e-02
1.23246050e+00, 1.48042828e-01, 0.00000000e+00, 1.58154202e+00, 3.43478060e+00, 8.37956369e-02
8.51591587e-01, 1.47972509e-01, 0.00000000e+00, 1.36410189e+00, 3.51698542e+00, 1.12140648e-01
7.71718621e-01, 1.48014218e-01, 0.00000000e+00, 1.32491481e+00, 3.53362608e+00, 1.04786165e-01
1.13233769e+00, 1.48285240e-01, 0.00000000e+00, 1.53323662e+00, 3.45320106e+00, 9.71885324e-02
1.16250348e+00, 1.65572599e-01, 0.00000000e+00, 1.55670750e+00, 3.47822285e+00, 9.65458527e-02
1.18253660e+00, 1.65523306e-01, 0.00000000e+00, 1.56679893e+00, 3.47452688e+00, 9.37414318e-02
1.20254350e+00, 1.65464178e-01, 0.00000000e+00, 1.57642388e+00, 3.47099113e+00, 9.08771530e-02
1.04154468e+00, 1.65757954e-01, 0.00000000e+00, 1.48630464e+00, 3.50385118e+00, 1.11027703e-01
1.00139928e+00, 1.65582627e-01, 0.00000000e+00, 1.46005869e+00, 3.51306653e+00, 1.14327386e-01
9.61418986e-01, 1.65439457e-01, 0.00000000e+00, 1.43317223e+00, 3.52261591e+00, 1.16594896e-01
9.21492696e-01, 1.65341094e-01, 0.00000000e+00, 1.40612376e+00, 3.53236079e+00, 1.17669120e-01
8.01751316e-01, 1.65299475e-01, 0.00000000e+00, 1.33108032e+00, 3.56040502e+00, 1.11938938e-01
8.61609221e-01, 1.65260211e-01, 0.00000000e+00, 1.36668599e+00, 3.54684305e+00, 1.16651572e-01
1.08190274e+00, 1.65807083e-01, 0.00000000e+00, 1.51143706e+00, 3.49486589e+00, 1.06832474e-01
1.02144778e+00, 1.65666431e-01, 0.00000000e+00, 1.47329211e+00, 3.50840712e+00, 1.12796530e-01
9.81396437e-01, 1.65502757e-01, 0.00000000e+00, 1.44666696e+00, 3.51780176e+00, 1.15598768e-01
1.14242697e+00, 1.65611967e-01, 0.00000000e+00, 1.54612756e+00, 3.48208380e+00, 9.92776230e-02
1.22253740e+00, 1.65400624e-01, 0.00000000e+00, 1.58557594e+00, 3.46762323e+00, 8.79657716e-02
9.41453874e-01, 1.65384769e-01, 0.00000000e+00, 1.41963148e+00, 3.52747583e+00, 1.17292367e-01
1.06170046e+00, 1.65804952e-01, 0.00000000e+00, 1.49903286e+00, 3.49933243e+00, 1.09031528e-01
8.41652751e-01, 1.65263757e-01, 0.00000000e+00, 1.35422897e+00, 3.55152416e+00, 1.15521953e-01
8.81573677e-01, 1.65271476e-01, 0.00000000e+00, 1.37956274e+00, 3.54206276e+00, 1.17369980e-01
8.21704507e-01, 1.65278047e-01, 0.00000000e+00, 1.34231949e+00, 3.55605960e+00, 1.13958478e-01
9.01535869e-01, 1.65299058e-01, 0.00000000e+00, 1.39274061e+00, 3.53722548e+00, 1.17701232e-01
1.10211611e+00, 1.65744737e-01, 0.00000000e+00, 1.52345943e+00, 3.49044132e+00, 1.04450569e-01
1.26250207e+00, 1.65301666e-01, 0.00000000e+00, 1.60244513e+00, 3.46145773e+00, 8.20698291e-02
1.24252427e+00, 1.65343612e-01, 0.00000000e+00, 1.59424877e+00, 3.46444130e+00, 8.50239992e-02
1.28248346e+00, 1.65272877e-01, 0.00000000e+00, 1.61018038e+00, 3.45866251e+00, 7.91156143e-02
7.81810701e-01, 1.65324703e-01, 0.00000000e+00, 1.32065368e+00, 3.56450939e+00, 1.09444432e-01
1.12229502e+00, 1.65665179e-01, 0.00000000e+00, 1.53503680e+00, 3.48615241e+00, 1.01921052e-01
1.90310705e+00, 9.60242599e-02, 0.00000000e+00, 1.67148364e+00, 2.97566772e+00, 1.33778770e-02
1.94309735e+00, 9.60242599e-02, 0.00000000e+00, 1.66973579e+00, 2.96793079e+00, 1.21776136e-02
1.92310178e+00, 9.60242599e-02, 0.00000000e+00, 1.67069554e+00, 2.97174096e+00, 1.27548752e-02
1.93308139e+00, 1.13383941e-01, 0.00000000e+00, 1.67189169e+00, 3.17659712e+00, 1.51365120e-02
1.98313141e+00, 9.60242599e-02, 0.00000000e+00, 1.66733778e+00, 2.96063423e+00, 1.11584300e-02
1.96309412e+00, 9.60242599e-02, 0.00000000e+00, 1.66861331e+00, 2.96423292e+00, 1.16459746e-02
1.97311640e+00, 1.13437191e-01, 0.00000000e+00, 1.66940653e+00, 3.17233086e+00, 1.39368121e-02
2.02339697e+00, 9.60242599e-02, 0.00000000e+00, 1.66437495e+00, 2.95369482e+00, 1.03060426e-02
2.00322580e+00, 9.60242599e-02, 0.00000000e+00, 1.66592097e+00, 2.95712471e+00, 1.07130343e-02
2.01331782e+00, 1.13484308e-01, 0.00000000e+00, 1.66634691e+00, 3.16823769e+00, 1.29153877e-02
2.06381941e+00, 9.60242599e-02, 0.00000000e+00, 1.66093254e+00, 2.94707489e+00, 9.58968047e-03
2.04364252e+00, 9.60242599e-02, 0.00000000e+00, 1.66270900e+00, 2.95033884e+00, 9.93219391e-03
2.05370665e+00, 1.13491945e-01, 0.00000000e+00, 1.66283834e+00, 3.16396952e+00, 1.20383073e-02
2.10396910e+00, 9.60242599e-02, 0.00000000e+00, 1.65707338e+00, 2.94081545e+00, 8.98060016e-03
2.08392811e+00, 9.60242599e-02, 0.00000000e+00, 1.65905368e+00, 2.94390154e+00, 9.27368924e-03
2.09395146e+00, 1.13449313e-01, 0.00000000e+00, 1.65893984e+00, 3.15944099e+00, 1.12748612e-02
2.14396214e+00, 9.60242599e-02, 0.00000000e+00, 1.65279233e+00, 2.93488312e+00, 8.45522340e-03
2.12396646e+00, 9.60242599e-02, 0.00000000e+00, 1.65498841e+00, 2.93781233e+00, 8.70819390e-03
2.13399816e+00, 1.13396727e-01, 0.00000000e+00, 1.65464699e+00, 3.15504503e+00, 1.06150638e-02
2.18395185e+00, 9.60242599e-02, 0.00000000e+00, 1.64808631e+00, 2.92923331e+00, 8.00974388e-03
2.16395688e+00, 9.60242599e-02, 0.00000000e+00, 1.65048814e+00, 2.93202496e+00, 8.22236575e-03
2.17398190e+00, 1.13365717e-01, 0.00000000e+00, 1.64992583e+00, 3.15105963e+00, 1.00577846e-02
2.22394133e+00, 9.60242599e-02, 0.00000000e+00, 1.64302981e+00, 2.92383099e+00, 7.63848098e-03
2.20394659e+00, 9.60242599e-02, 0.00000000e+00, 1.64559889e+00, 2.92650318e+00, 7.81582855e-03
2.21395874e+00, 1.13348067e-01, 0.00000000e+00, 1.64485526e+00, 3.14735627e+00, 9.59212147e-03
2.26393104e+00, 9.60242599e-02, 0.00000000e+00, 1.63765192e+00, 2.91865158e+00, 7.32741132e-03
2.24393630e+00, 9.60242599e-02, 0.00000000e+00, 1.64038014e+00, 2.92121506e+00, 7.47590559e-03
2.25393915e+00, 1.13340199e-01, 0.00000000e+00, 1.63948131e+00, 3.14388132e+00, 9.19810496e-03
2.30392075e+00, 9.60242599e-02, 0.00000000e+00, 1.63198447e+00, 2.91367221e+00, 7.06927292e-03
2.28392577e+00, 9.60242599e-02, 0.00000000e+00, 1.63485169e+00, 2.91613865e+00, 7.19222985e-03
2.29392290e+00, 1.13337107e-01, 0.00000000e+00, 1.63381648e+00, 3.14057565e+00, 8.86780210e-03
2.34391022e+00, 9.60242599e-02, 0.00000000e+00, 1.62606394e+00, 2.90887070e+00, 6.85309758e-03
