"step","upstreamPressureDiff_DP102_969.99999999999989_0.28_0.1815"
100000.0,-1.8801319599151611
101000.0,-1.8794455528259277
102000.0,-1.8797082901000977
103000.0,-1.8792314529418945
104000.0,-1.8804388046264648
105000.0,-1.878458023071289
106000.0,-1.88034987449646
107000.0,-1.8805298805236816
108000.0,-1.8792884349822998
109000.0,-1.879685401916504
110000.0,-1.8807933330535889
111000.0,-1.8799035549163818
112000.0,-1.8789441585540771
113000.0,-1.8804347515106201
114000.0,-1.878199815750122
115000.0,-1.8812980651855469
116000.0,-1.8803744316101074
117000.0,-1.8800082206726074
118000.0,-1.8785276412963867
119000.0,-1.8803510665893555
120000.0,-1.880636215209961
121000.0,-1.8816637992858887
122000.0,-1.8781194686889648
123000.0,-1.8798675537109375
124000.0,-1.8792705535888672
125000.0,-1.8800678253173828
126000.0,-1.8789904117584229
127000.0,-1.8802626132965088
128000.0,-1.881220817565918
129000.0,-1.879605770111084
130000.0,-1.878434658050537
131000.0,-1.8793940544128418
132000.0,-1.8793506622314453
133000.0,-1.8797314167022705
134000.0,-1.8803455829620361
135000.0,-1.8800408840179443
136000.0,-1.8805532455444336
137000.0,-1.8799924850463867
138000.0,-1.880544662475586
139000.0,-1.8801743984222412
140000.0,-1.8799471855163574
141000.0,-1.880375623703003
142000.0,-1.8802852630615234
143000.0,-1.8813014030456543
144000.0,-1.88055419921875
145000.0,-1.8801202774047852
146000.0,-1.8799054622650146
147000.0,-1.8805618286132812
148000.0,-1.8800663948059082
149000.0,-1.8802695274353027
150000.0,-1.8794598579406738
151000.0,-1.8801484107971191
152000.0,-1.880157470703125
153000.0,-1.8797402381896973
154000.0,-1.8795485496520996
155000.0,-1.880666971206665
156000.0,-1.8798155784606934
157000.0,-1.8799216747283936
158000.0,-1.8810367584228516
159000.0,-1.8794350624084473
160000.0,-1.8799049854278564
161000.0,-1.879758358001709
162000.0,-1.8794100284576416
163000.0,-1.880375862121582
164000.0,-1.8791403770446777
165000.0,-1.8801453113555908
166000.0,-1.879523515701294
167000.0,-1.8796615600585938
168000.0,-1.879173755645752
169000.0,-1.880488634109497
170000.0,-1.8795337677001953
171000.0,-1.8801159858703613
172000.0,-1.8804717063903809
173000.0,-1.88008451461792
174000.0,-1.8802297115325928
175000.0,-1.8797173500061035
176000.0,-1.8796985149383545
177000.0,-1.8805198669433594
178000.0,-1.8804807662963867
179000.0,-1.879162311553955
180000.0,-1.87941575050354
181000.0,-1.8798556327819824
182000.0,-1.8788771629333496
183000.0,-1.8794748783111572
184000.0,-1.8797364234924316
185000.0,-1.8798799514770508
186000.0,-1.8793058395385742
187000.0,-1.8798718452453613
188000.0,-1.8795602321624756
189000.0,-1.8794302940368652
190000.0,-1.8789153099060059
191000.0,-1.8799796104431152
192000.0,-1.8792998790740967
193000.0,-1.879591941833496
194000.0,-1.8798389434814453
195000.0,-1.8793377876281738
196000.0,-1.8797342777252197
197000.0,-1.8799762725830078
198000.0,-1.87935209274292
199000.0,-1.8796839714050293
200000.0,-1.8790111541748047
201000.0,-1.8790669441223145
202000.0,-1.8792920112609863
203000.0,-1.879788875579834
204000.0,-1.8795182704925537
205000.0,-1.8793916702270508
206000.0,-1.879382610321045
207000.0,-1.879171371459961
208000.0,-1.8788259029388428
209000.0,-1.87986159324646
210000.0,-1.8792989253997803
211000.0,-1.8799333572387695
212000.0,-1.8797569274902344
213000.0,-1.8791649341583252
214000.0,-1.8797354698181152
215000.0,-1.8791131973266602
216000.0,-1.879357099533081
217000.0,-1.8799762725830078
218000.0,-1.879795789718628
219000.0,-1.8792192935943604
220000.0,-1.8794822692871094
221000.0,-1.8795766830444336
222000.0,-1.8803739547729492
223000.0,-1.8797917366027832
224000.0,-1.8797976970672607
225000.0,-1.879852294921875
226000.0,-1.8796305656433105
227000.0,-1.8794467449188232
228000.0,-1.8792085647583008
229000.0,-1.879354476928711
230000.0,-1.8796563148498535
231000.0,-1.8792214393615723
232000.0,-1.8799412250518799
233000.0,-1.8797383308410645
234000.0,-1.879350185394287
235000.0,-1.8794655799865723
236000.0,-1.8795676231384277
237000.0,-1.8792002201080322
238000.0,-1.8791093826293945
239000.0,-1.8793339729309082
240000.0,-1.8792295455932617
241000.0,-1.8794872760772705
242000.0,-1.8792378902435303
243000.0,-1.879467248916626
244000.0,-1.8792107105255127
245000.0,-1.8795874118804932
246000.0,-1.8795580863952637
247000.0,-1.8795289993286133
248000.0,-1.8793110847473145
249000.0,-1.8795750141143799
250000.0,-1.8792061805725098
251000.0,-1.8792951107025146
252000.0,-1.879223346710205
253000.0,-1.8792285919189453
254000.0,-1.8793854713439941
255000.0,-1.879234790802002
256000.0,-1.879317045211792
257000.0,-1.879580020904541
258000.0,-1.8794455528259277
259000.0,-1.879396915435791
260000.0,-1.8792285919189453
261000.0,-1.8794667720794678
262000.0,-1.879486083984375
263000.0,-1.8791348934173584
264000.0,-1.8794324398040771
265000.0,-1.8791389465332031
266000.0,-1.8790221214294434
267000.0,-1.8794527053833008
268000.0,-1.8793070316314697
269000.0,-1.879586935043335
270000.0,-1.8795666694641113
271000.0,-1.879223108291626
272000.0,-1.879539966583252
273000.0,-1.87896728515625
274000.0,-1.8791518211364746
275000.0,-1.8793957233428955
276000.0,-1.8795068264007568
277000.0,-1.8790068626403809
278000.0,-1.87943434715271
279000.0,-1.8790724277496338
280000.0,-1.8790152072906494
281000.0,-1.8794288635253906
282000.0,-1.879197120666504
283000.0,-1.8792428970336914
284000.0,-1.8794121742248535
285000.0,-1.8794608116149902
286000.0,-1.8790297508239746
287000.0,-1.8790228366851807
288000.0,-1.8791444301605225
289000.0,-1.8791017532348633
290000.0,-1.879213809967041
291000.0,-1.879256248474121
292000.0,-1.879042625427246
293000.0,-1.879249095916748
294000.0,-1.8791282176971436
295000.0,-1.8795228004455566
296000.0,-1.8793556690216064
297000.0,-1.8790850639343262
298000.0,-1.8790922164916992
299000.0,-1.8790254592895508
300000.0,-1.8789973258972168
