"step","upstreamPressureDiff_DP101_849.99999999999989_0.97333333333333338_0.1705"
94000.0,-1.6429376602172852
95000.0,-1.6428484916687012
96000.0,-1.6437623500823975
97000.0,-1.6443095207214355
98000.0,-1.6426267623901367
99000.0,-1.6402010917663574
100000.0,-1.6443934440612793
101000.0,-1.6435370445251465
102000.0,-1.6426260471343994
103000.0,-1.6438231468200684
104000.0,-1.6444768905639648
105000.0,-1.6419215202331543
106000.0,-1.6435081958770752
107000.0,-1.6449241638183594
108000.0,-1.64284348487854
109000.0,-1.6440508365631104
110000.0,-1.6439878940582275
111000.0,-1.6438920497894287
112000.0,-1.6440024375915527
113000.0,-1.6443679332733154
114000.0,-1.6420130729675293
115000.0,-1.6467390060424805
116000.0,-1.6445527076721191
117000.0,-1.645059585571289
118000.0,-1.6426525115966797
119000.0,-1.6448218822479248
120000.0,-1.6451678276062012
121000.0,-1.6470322608947754
122000.0,-1.6424062252044678
123000.0,-1.6441447734832764
124000.0,-1.6437580585479736
125000.0,-1.6445033550262451
126000.0,-1.6441593170166016
127000.0,-1.644547462463379
128000.0,-1.6456642150878906
129000.0,-1.6434106826782227
130000.0,-1.64274001121521
131000.0,-1.6445536613464355
132000.0,-1.6440434455871582
133000.0,-1.6447303295135498
134000.0,-1.6457490921020508
135000.0,-1.6454758644104004
136000.0,-1.6453609466552734
137000.0,-1.6443977355957031
138000.0,-1.645550012588501
139000.0,-1.6456193923950195
140000.0,-1.6451306343078613
141000.0,-1.6456272602081299
142000.0,-1.6453208923339844
143000.0,-1.645953893661499
144000.0,-1.6452884674072266
145000.0,-1.645747423171997
146000.0,-1.6450481414794922
147000.0,-1.6462793350219727
148000.0,-1.645205020904541
149000.0,-1.6462583541870117
150000.0,-1.6449224948883057
151000.0,-1.6460418701171875
152000.0,-1.645904302597046
153000.0,-1.6450135707855225
154000.0,-1.6452622413635254
155000.0,-1.6461687088012695
156000.0,-1.645650863647461
157000.0,-1.645683765411377
158000.0,-1.6471529006958008
159000.0,-1.645179271697998
160000.0,-1.6455507278442383
161000.0,-1.6454310417175293
162000.0,-1.6454577445983887
163000.0,-1.646165370941162
164000.0,-1.6449718475341797
165000.0,-1.645526647567749
166000.0,-1.6446142196655273
167000.0,-1.6449565887451172
168000.0,-1.644531488418579
169000.0,-1.6464462280273438
170000.0,-1.6452186107635498
171000.0,-1.6462936401367188
172000.0,-1.6465144157409668
173000.0,-1.6456406116485596
174000.0,-1.6462302207946777
175000.0,-1.645958423614502
176000.0,-1.646049976348877
177000.0,-1.6473300457000732
178000.0,-1.647040605545044
179000.0,-1.6454339027404785
180000.0,-1.6449825763702393
181000.0,-1.6459245681762695
182000.0,-1.645106315612793
183000.0,-1.6456871032714844
184000.0,-1.6461114883422852
185000.0,-1.6457631587982178
186000.0,-1.6460237503051758
187000.0,-1.6458916664123535
188000.0,-1.6459150314331055
189000.0,-1.6458096504211426
190000.0,-1.6453464031219482
191000.0,-1.6463913917541504
192000.0,-1.6455659866333008
193000.0,-1.6460859775543213
194000.0,-1.6463303565979004
195000.0,-1.645359992980957
196000.0,-1.6464273929595947
197000.0,-1.6463873386383057
198000.0,-1.645620346069336
199000.0,-1.6467549800872803
200000.0,-1.6452221870422363
201000.0,-1.6455276012420654
202000.0,-1.6457266807556152
203000.0,-1.646390438079834
204000.0,-1.646188735961914
205000.0,-1.6459169387817383
206000.0,-1.6463088989257812
207000.0,-1.6459851264953613
208000.0,-1.6457901000976562
209000.0,-1.646737813949585
210000.0,-1.6460325717926025
211000.0,-1.6471023559570312
212000.0,-1.6466279029846191
213000.0,-1.6461844444274902
214000.0,-1.6466023921966553
215000.0,-1.6459853649139404
216000.0,-1.6459991931915283
217000.0,-1.6469440460205078
218000.0,-1.6468608379364014
219000.0,-1.6463499069213867
220000.0,-1.6463618278503418
221000.0,-1.6462726593017578
222000.0,-1.647524356842041
223000.0,-1.6468546390533447
224000.0,-1.646967887878418
225000.0,-1.647085189819336
226000.0,-1.646742343902588
227000.0,-1.6465187072753906
228000.0,-1.6461210250854492
229000.0,-1.646653413772583
230000.0,-1.6465492248535156
231000.0,-1.6463921070098877
232000.0,-1.6470584869384766
233000.0,-1.6467785835266113
234000.0,-1.6466073989868164
235000.0,-1.6464505195617676
236000.0,-1.6468267440795898
237000.0,-1.646352767944336
238000.0,-1.6460161209106445
239000.0,-1.6466064453125
240000.0,-1.6465373039245605
241000.0,-1.646843433380127
242000.0,-1.646552562713623
243000.0,-1.646766185760498
244000.0,-1.6469740867614746
245000.0,-1.6469244956970215
246000.0,-1.6467151641845703
247000.0,-1.6469459533691406
248000.0,-1.6468653678894043
249000.0,-1.6468329429626465
250000.0,-1.6466097831726074
251000.0,-1.6467294692993164
252000.0,-1.6464333534240723
253000.0,-1.6466996669769287
254000.0,-1.646813154220581
255000.0,-1.6469502449035645
256000.0,-1.6466102600097656
257000.0,-1.6471326351165771
258000.0,-1.6470451354980469
259000.0,-1.6471855640411377
260000.0,-1.646691083908081
261000.0,-1.6469347476959229
262000.0,-1.6470246315002441
263000.0,-1.6463985443115234
264000.0,-1.6467704772949219
265000.0,-1.6466445922851562
266000.0,-1.646693229675293
267000.0,-1.6470069885253906
268000.0,-1.6469030380249023
269000.0,-1.6474413871765137
270000.0,-1.6473140716552734
271000.0,-1.6469123363494873
272000.0,-1.6471405029296875
273000.0,-1.6465964317321777
274000.0,-1.6469860076904297
275000.0,-1.647150993347168
276000.0,-1.647162914276123
277000.0,-1.6465601921081543
278000.0,-1.647097110748291
279000.0,-1.6469225883483887
280000.0,-1.6468925476074219
281000.0,-1.6471619606018066
282000.0,-1.647028923034668
283000.0,-1.6471145153045654
284000.0,-1.6473188400268555
285000.0,-1.647381067276001
286000.0,-1.6470355987548828
287000.0,-1.6470422744750977
288000.0,-1.6472349166870117
289000.0,-1.6467180252075195
290000.0,-1.6472132205963135
291000.0,-1.6472744941711426
292000.0,-1.6468398571014404
293000.0,-1.6472301483154297
294000.0,-1.6471600532531738
295000.0,-1.6473937034606934
296000.0,-1.6474723815917969
297000.0,-1.6471519470214844
298000.0,-1.6469688415527344
299000.0,-1.6471869945526123
300000.0,-1.6470155715942383
