"step","downstreamPressureDiff_DP101_849.99999999999989_0.97333333333333338_0.1705"
139000.0,-0.27729034423828125
140000.0,-0.2794630527496338
141000.0,-0.2853645086288452
142000.0,-0.29865407943725586
143000.0,-0.28901469707489014
144000.0,-0.30325067043304443
145000.0,-0.2914738655090332
146000.0,-0.3258521556854248
147000.0,-0.35951077938079834
148000.0,-0.3359304666519165
149000.0,-0.3120650053024292
150000.0,-0.30433666706085205
151000.0,-0.30280184745788574
152000.0,-0.30713844299316406
153000.0,-0.2885141372680664
154000.0,-0.2973673343658447
155000.0,-0.2836644649505615
156000.0,-0.2986598014831543
157000.0,-0.29450225830078125
158000.0,-0.3003370761871338
159000.0,-0.30757784843444824
160000.0,-0.298744797706604
161000.0,-0.2992976903915405
162000.0,-0.2959566116333008
163000.0,-0.2976043224334717
164000.0,-0.2958040237426758
165000.0,-0.2930574417114258
166000.0,-0.3005521297454834
167000.0,-0.3020867109298706
168000.0,-0.30898356437683105
169000.0,-0.324282169342041
170000.0,-0.3225005865097046
171000.0,-0.3196678161621094
172000.0,-0.31081104278564453
173000.0,-0.3088822364807129
174000.0,-0.3159489631652832
175000.0,-0.3144352436065674
176000.0,-0.3152897357940674
177000.0,-0.31679749488830566
178000.0,-0.31455516815185547
179000.0,-0.3179417848587036
180000.0,-0.31983399391174316
181000.0,-0.32373058795928955
182000.0,-0.320662260055542
183000.0,-0.31364262104034424
184000.0,-0.31312036514282227
185000.0,-0.31683647632598877
186000.0,-0.318544864654541
187000.0,-0.3177602291107178
188000.0,-0.3248823881149292
189000.0,-0.33292555809020996
190000.0,-0.33144617080688477
191000.0,-0.3272976875305176
192000.0,-0.32889091968536377
193000.0,-0.3228849172592163
194000.0,-0.3277599811553955
195000.0,-0.33078980445861816
196000.0,-0.3314046859741211
197000.0,-0.34131312370300293
198000.0,-0.3373985290527344
199000.0,-0.3360189199447632
200000.0,-0.33562421798706055
201000.0,-0.3345414400100708
202000.0,-0.3412349224090576
203000.0,-0.3413541316986084
204000.0,-0.3444185256958008
205000.0,-0.3443185091018677
206000.0,-0.34269094467163086
207000.0,-0.34814679622650146
208000.0,-0.3473825454711914
209000.0,-0.3499997854232788
210000.0,-0.3479187488555908
211000.0,-0.3502805233001709
212000.0,-0.349351167678833
213000.0,-0.3482842445373535
214000.0,-0.36066293716430664
215000.0,-0.36054158210754395
216000.0,-0.36033105850219727
217000.0,-0.35945940017700195
218000.0,-0.36060428619384766
219000.0,-0.3635467290878296
220000.0,-0.3646242618560791
221000.0,-0.3685781955718994
222000.0,-0.3677396774291992
223000.0,-0.36483943462371826
224000.0,-0.36692357063293457
225000.0,-0.3696775436401367
226000.0,-0.3715665340423584
227000.0,-0.37110066413879395
228000.0,-0.3764324188232422
229000.0,-0.37780940532684326
230000.0,-0.38078975677490234
231000.0,-0.37989485263824463
232000.0,-0.3825727701187134
233000.0,-0.38031792640686035
234000.0,-0.3843984603881836
235000.0,-0.3892204761505127
236000.0,-0.3883223533630371
237000.0,-0.3924531936645508
238000.0,-0.39147162437438965
239000.0,-0.3904380798339844
240000.0,-0.39439451694488525
241000.0,-0.3980616331100464
242000.0,-0.3968992233276367
243000.0,-0.4016294479370117
244000.0,-0.4026951789855957
245000.0,-0.4034010171890259
246000.0,-0.40421462059020996
247000.0,-0.4068431854248047
248000.0,-0.4099409580230713
249000.0,-0.4109281301498413
250000.0,-0.41297173500061035
251000.0,-0.41630029678344727
252000.0,-0.4172407388687134
253000.0,-0.4197043180465698
254000.0,-0.4211350679397583
255000.0,-0.42253386974334717
256000.0,-0.42558979988098145
257000.0,-0.4269251823425293
258000.0,-0.4279301166534424
259000.0,-0.4305152893066406
260000.0,-0.4326159954071045
261000.0,-0.4329768419265747
262000.0,-0.4342656135559082
263000.0,-0.4369387626647949
264000.0,-0.4392737150192261
265000.0,-0.4431290626525879
266000.0,-0.44542455673217773
267000.0,-0.4466590881347656
268000.0,-0.4449281692504883
269000.0,-0.4499385356903076
270000.0,-0.44867968559265137
271000.0,-0.4527139663696289
272000.0,-0.45417356491088867
273000.0,-0.4563608169555664
274000.0,-0.4582202434539795
275000.0,-0.46052825450897217
276000.0,-0.46170592308044434
277000.0,-0.46478354930877686
278000.0,-0.4652552604675293
279000.0,-0.46604979038238525
280000.0,-0.4687943458557129
281000.0,-0.4701540470123291
282000.0,-0.47051453590393066
283000.0,-0.474544882774353
284000.0,-0.4768953323364258
285000.0,-0.47778403759002686
286000.0,-0.47957801818847656
287000.0,-0.4820058345794678
288000.0,-0.4837566614151001
289000.0,-0.4858114719390869
290000.0,-0.48637163639068604
291000.0,-0.48786401748657227
292000.0,-0.49055981636047363
293000.0,-0.49108052253723145
294000.0,-0.4918997287750244
295000.0,-0.4941309690475464
296000.0,-0.49558019638061523
297000.0,-0.49830055236816406
298000.0,-0.49908971786499023
299000.0,-0.5003403425216675
300000.0,-0.5034627914428711
