"step","upstreamPressureDiff_DP106_489.99999999999994_0.49333333333333335_0.2255"
219000.0,-1.029552698135376
220000.0,-1.0295720100402832
221000.0,-1.0296216011047363
222000.0,-1.030789852142334
223000.0,-1.0297527313232422
224000.0,-1.030454158782959
225000.0,-1.03029203414917
226000.0,-1.0299806594848633
227000.0,-1.0302727222442627
228000.0,-1.0293407440185547
229000.0,-1.0302612781524658
230000.0,-1.029998540878296
231000.0,-1.0294370651245117
232000.0,-1.0303122997283936
233000.0,-1.0302975177764893
234000.0,-1.0300607681274414
235000.0,-1.0295844078063965
236000.0,-1.0301308631896973
237000.0,-1.029716968536377
238000.0,-1.029834270477295
239000.0,-1.0301620960235596
240000.0,-1.0298683643341064
241000.0,-1.030120849609375
242000.0,-1.0301966667175293
243000.0,-1.0297727584838867
244000.0,-1.030104637145996
245000.0,-1.0306494235992432
246000.0,-1.0305721759796143
247000.0,-1.0305542945861816
248000.0,-1.0303599834442139
249000.0,-1.0304944515228271
250000.0,-1.0307526588439941
251000.0,-1.030390739440918
252000.0,-1.0299406051635742
253000.0,-1.029996395111084
254000.0,-1.0304341316223145
255000.0,-1.0305731296539307
256000.0,-1.0304474830627441
257000.0,-1.030817985534668
258000.0,-1.0306599140167236
259000.0,-1.0308513641357422
260000.0,-1.0305380821228027
261000.0,-1.0306997299194336
262000.0,-1.030846118927002
263000.0,-1.0304436683654785
264000.0,-1.0305657386779785
265000.0,-1.0307304859161377
266000.0,-1.0303735733032227
267000.0,-1.031038761138916
268000.0,-1.030916690826416
269000.0,-1.030994176864624
270000.0,-1.0306367874145508
271000.0,-1.0308666229248047
272000.0,-1.0308690071105957
273000.0,-1.0307590961456299
274000.0,-1.030721664428711
275000.0,-1.0308661460876465
276000.0,-1.0308518409729004
277000.0,-1.0306012630462646
278000.0,-1.0309462547302246
279000.0,-1.030681848526001
280000.0,-1.0309209823608398
281000.0,-1.0311779975891113
282000.0,-1.030989170074463
283000.0,-1.0310723781585693
284000.0,-1.0310955047607422
285000.0,-1.0312013626098633
286000.0,-1.0305795669555664
287000.0,-1.0310535430908203
288000.0,-1.0310797691345215
289000.0,-1.0306165218353271
290000.0,-1.0309090614318848
291000.0,-1.0309700965881348
292000.0,-1.0311658382415771
293000.0,-1.0309336185455322
294000.0,-1.0309648513793945
295000.0,-1.031172513961792
296000.0,-1.031078815460205
297000.0,-1.0313465595245361
298000.0,-1.0308961868286133
299000.0,-1.0310091972351074
300000.0,-1.030958890914917
