"step","downsteramPressureTot_Re1213"
278000.0,4.207746982574463
280000.0,4.15762186050415
282000.0,4.263044834136963
284000.0,4.268250942230225
286000.0,4.278631210327148
288000.0,4.247259616851807
290000.0,4.2671918869018555
292000.0,4.189672470092773
294000.0,4.289776802062988
296000.0,4.2802839279174805
298000.0,4.255981922149658
300000.0,4.216529369354248
302000.0,4.203128337860107
304000.0,4.261462211608887
306000.0,4.284675598144531
308000.0,4.280481338500977
310000.0,4.288529872894287
312000.0,4.263522148132324
314000.0,4.269402980804443
316000.0,4.192212104797363
318000.0,4.272880554199219
320000.0,4.287571907043457
322000.0,4.2632951736450195
324000.0,4.268634796142578
326000.0,4.195490837097168
328000.0,4.2715349197387695
330000.0,4.27399206161499
332000.0,4.257018566131592
334000.0,4.237759590148926
336000.0,4.261327743530273
338000.0,4.261728286743164
340000.0,4.251821994781494
342000.0,4.2295613288879395
344000.0,4.271986961364746
346000.0,4.2653303146362305
348000.0,4.257988929748535
350000.0,4.246844291687012
352000.0,4.253059387207031
354000.0,4.242644309997559
356000.0,4.240137100219727
358000.0,4.239798545837402
360000.0,4.238185882568359
362000.0,4.225909233093262
364000.0,4.238049507141113
366000.0,4.221578121185303
368000.0,4.234722137451172
370000.0,4.234175205230713
372000.0,4.233249664306641
374000.0,4.232169151306152
376000.0,4.223933696746826
378000.0,4.224891185760498
380000.0,4.224916458129883
382000.0,4.224026679992676
384000.0,4.220535755157471
386000.0,4.219565391540527
388000.0,4.225635528564453
390000.0,4.2198638916015625
392000.0,4.217709064483643
394000.0,4.176723957061768
396000.0,4.215888977050781
398000.0,4.232436656951904
400000.0,4.229275703430176
402000.0,4.221109390258789
404000.0,4.21682071685791
406000.0,4.214461326599121
408000.0,4.212244033813477
410000.0,4.206364631652832
412000.0,4.2094879150390625
414000.0,4.206246376037598
416000.0,4.205419540405273
418000.0,4.199377059936523
420000.0,4.205448150634766
422000.0,4.200085639953613
424000.0,4.198342800140381
426000.0,4.198236465454102
428000.0,4.190972328186035
430000.0,4.199549674987793
432000.0,4.196788787841797
434000.0,4.194818019866943
436000.0,4.193155288696289
438000.0,4.189787864685059
440000.0,4.1887617111206055
442000.0,4.187980651855469
444000.0,4.187412261962891
446000.0,4.185944080352783
448000.0,4.185088157653809
450000.0,4.182633399963379
452000.0,4.183506488800049
454000.0,4.183906555175781
456000.0,4.180868148803711
458000.0,4.180360794067383
460000.0,4.17857551574707
462000.0,4.177327632904053
464000.0,4.172896385192871
466000.0,4.176185607910156
468000.0,4.1751017570495605
470000.0,4.173346519470215
472000.0,4.17393159866333
474000.0,4.171586990356445
476000.0,4.172464370727539
478000.0,4.1706743240356445
480000.0,4.171021461486816
482000.0,4.168731689453125
484000.0,4.167263031005859
486000.0,4.166440963745117
488000.0,4.16576623916626
490000.0,4.1654887199401855
492000.0,4.164519309997559
494000.0,4.161949634552002
496000.0,4.163180351257324
498000.0,4.162350654602051
500000.0,4.1595778465271
