"step","upstreamPressure"
183000.0,3.1843371391296387
184000.0,3.1841282844543457
185000.0,3.1842565536499023
186000.0,3.184248447418213
187000.0,3.1842904090881348
188000.0,3.1841602325439453
189000.0,3.1843106746673584
190000.0,3.1843628883361816
191000.0,3.1842739582061768
192000.0,3.1841366291046143
193000.0,3.1840906143188477
194000.0,3.184236526489258
195000.0,3.18426513671875
196000.0,3.1843371391296387
197000.0,3.1843934059143066
198000.0,3.184417724609375
199000.0,3.1843652725219727
200000.0,3.184405565261841
201000.0,3.184321641921997
202000.0,3.1841187477111816
203000.0,3.1843180656433105
204000.0,3.184175729751587
205000.0,3.1842916011810303
206000.0,3.184420108795166
207000.0,3.1843321323394775
208000.0,3.184173583984375
209000.0,3.1842942237854004
210000.0,3.184354782104492
211000.0,3.184147357940674
212000.0,3.1843082904815674
213000.0,3.1843204498291016
214000.0,3.184248447418213
215000.0,3.184379816055298
216000.0,3.1841444969177246
217000.0,3.184338331222534
218000.0,3.1842775344848633
219000.0,3.1841583251953125
220000.0,3.1843695640563965
221000.0,3.1843631267547607
222000.0,3.1842212677001953
223000.0,3.1842823028564453
224000.0,3.1844000816345215
225000.0,3.184204578399658
226000.0,3.1843490600585938
227000.0,3.184297800064087
228000.0,3.1843507289886475
229000.0,3.1842055320739746
230000.0,3.184422492980957
231000.0,3.1843292713165283
232000.0,3.1842072010040283
233000.0,3.1842904090881348
234000.0,3.1844258308410645
235000.0,3.1843228340148926
236000.0,3.1843206882476807
237000.0,3.1843371391296387
238000.0,3.1843156814575195
239000.0,3.1842751502990723
240000.0,3.1844701766967773
241000.0,3.184302806854248
242000.0,3.1844089031219482
243000.0,3.184248924255371
244000.0,3.184262752532959
245000.0,3.184316396713257
246000.0,3.1843016147613525
247000.0,3.184356212615967
248000.0,3.184312105178833
249000.0,3.1843132972717285
250000.0,3.184352397918701
251000.0,3.1842598915100098
252000.0,3.1844327449798584
253000.0,3.184342861175537
254000.0,3.184328079223633
255000.0,3.1843409538269043
256000.0,3.1843769550323486
257000.0,3.1842150688171387
258000.0,3.1843466758728027
259000.0,3.184201240539551
260000.0,3.1842002868652344
261000.0,3.184237480163574
262000.0,3.1844167709350586
263000.0,3.1843223571777344
264000.0,3.1843619346618652
265000.0,3.184401512145996
266000.0,3.184269666671753
267000.0,3.184138774871826
268000.0,3.1843209266662598
269000.0,3.18436336517334
270000.0,3.1843197345733643
271000.0,3.1842870712280273
272000.0,3.1844112873077393
273000.0,3.1843841075897217
274000.0,3.1843321323394775
275000.0,3.1842844486236572
276000.0,3.184316635131836
277000.0,3.1842544078826904
278000.0,3.184293746948242
279000.0,3.1842751502990723
280000.0,3.1843948364257812
281000.0,3.18428373336792
282000.0,3.1842992305755615
283000.0,3.1843152046203613
284000.0,3.1843090057373047
285000.0,3.1843223571777344
286000.0,3.1842567920684814
287000.0,3.1842315196990967
288000.0,3.1843671798706055
289000.0,3.18442440032959
290000.0,3.184286594390869
291000.0,3.1843714714050293
292000.0,3.1841964721679688
293000.0,3.1842715740203857
294000.0,3.184333562850952
295000.0,3.1843483448028564
296000.0,3.184316635131836
297000.0,3.1842589378356934
298000.0,3.1843531131744385
299000.0,3.1843011379241943
300000.0,3.1843671798706055
301000.0,3.1843276023864746
302000.0,3.1843042373657227
303000.0,3.184309244155884
304000.0,3.184303045272827
305000.0,3.184267997741699
306000.0,3.1842260360717773
307000.0,3.184239387512207
308000.0,3.1843678951263428
309000.0,3.18434476852417
