"step","upstreamPressure_DP171_977.500-0.580-0.450-8.966-1.363-5.846-=5.84562"
213000.0,6.627619743347168
214000.0,6.638545036315918
215000.0,6.604025363922119
216000.0,6.597128868103027
217000.0,6.609708786010742
218000.0,6.614067077636719
219000.0,6.604942798614502
220000.0,6.585819244384766
221000.0,6.594098091125488
222000.0,6.591361045837402
223000.0,6.578775405883789
224000.0,6.583916664123535
225000.0,6.576684951782227
226000.0,6.586063861846924
227000.0,6.571097373962402
228000.0,6.565779685974121
229000.0,6.585747241973877
230000.0,6.575309753417969
231000.0,6.574018955230713
232000.0,6.553412914276123
233000.0,6.554650783538818
234000.0,6.5511274337768555
235000.0,6.561804294586182
236000.0,6.535901069641113
237000.0,6.495628833770752
238000.0,6.5403361320495605
239000.0,6.526528358459473
240000.0,6.538599491119385
241000.0,6.521609306335449
242000.0,6.535896301269531
