"step","upsteramPressureTot_Re1213"
408000.0,3.31255841255188
410000.0,3.3126418590545654
412000.0,3.3124306201934814
414000.0,3.3124074935913086
416000.0,3.3125123977661133
418000.0,3.312715530395508
420000.0,3.3124845027923584
422000.0,3.3126001358032227
424000.0,3.312492609024048
426000.0,3.3123085498809814
428000.0,3.3125133514404297
430000.0,3.312422752380371
432000.0,3.3123679161071777
434000.0,3.3121416568756104
436000.0,3.3122634887695312
438000.0,3.3121848106384277
440000.0,3.3123881816864014
442000.0,3.3124868869781494
444000.0,3.3124446868896484
446000.0,3.3121368885040283
448000.0,3.312490940093994
450000.0,3.3123691082000732
452000.0,3.312394618988037
454000.0,3.3123810291290283
456000.0,3.3124380111694336
458000.0,3.312469959259033
460000.0,3.312509775161743
462000.0,3.3124852180480957
464000.0,3.31248140335083
466000.0,3.3124094009399414
468000.0,3.312566041946411
470000.0,3.3126771450042725
472000.0,3.3126537799835205
474000.0,3.3122923374176025
476000.0,3.3127477169036865
478000.0,3.3127129077911377
480000.0,3.3126285076141357
482000.0,3.3127362728118896
484000.0,3.3126273155212402
486000.0,3.312756061553955
488000.0,3.312654972076416
490000.0,3.3126821517944336
492000.0,3.312657356262207
494000.0,3.3126680850982666
496000.0,3.3126916885375977
498000.0,3.312645673751831
500000.0,3.3127708435058594
